Gene	ExpA	ExpB	FoldChange	log2FC	ExpFreqA	ExpFreqB	TotalA	TotalB	ExpFractionA	ExpFractionB	fishers.pval	wilcoxon.pval	combined.pval	adjusted.pval
DLC1	14.4689691711532	2.319105736134	6.23902953009522	2.64132163790095	1357	357	3130	3130	0.433546325878594	0.11405750798722	3.91236985257703e-185	2.62902811916466e-181	0	0
ADAM28	3.32914880875113	15.0519917214946	0.221176630332384	-2.17672913736494	570	1702	3130	3130	0.182108626198083	0.543769968051118	8.47010432534489e-201	3.54116645239613e-219	0	0
RBPMS	1.61009305666703	16.0057260492596	0.100594815362438	-3.31337214405458	320	1296	3130	3130	0.10223642172524	0.41405750798722	5.82953775636863e-184	3.73542363494294e-195	0	0
ANK1	22.9186640888503	4.31097297641376	5.31635531334645	2.41043752893174	1723	452	3130	3130	0.550479233226837	0.144408945686901	3.02714374247587e-261	1.01535992161068e-252	0	0
CA1	128.329320659965	3.44553675323949	37.2450883129631	5.21897827794547	1693	367	3130	3130	0.540894568690096	0.117252396166134	2.75240054736752e-295	0	0	0
CA2	23.1500572746372	0.700143179493569	33.0647472583853	5.0472219687749	1245	262	3130	3130	0.39776357827476	0.0837060702875399	1.21662973767753e-197	2.62833591731841e-206	0	0
BAALC	10.3705128083751	30.6626060772488	0.338213678975901	-1.5639930844842	649	1973	3130	3130	0.207348242811502	0.63035143769968	4.22448692838777e-261	3.22463864293321e-281	0	0
MTSS1	14.5106820507116	1.94680603823075	7.4535838526055	2.89793427297849	1520	419	3130	3130	0.485623003194888	0.133865814696486	1.06576012993948e-207	1.17917464013178e-214	0	0
PLIN2	195.894440363794	10.9450201317221	17.8980429461277	4.16172994012694	2268	947	3130	3130	0.724600638977636	0.302555910543131	4.65912500539013e-252	0	0	0
ANXA1	33.6831064066518	172.964237820186	0.194740293318142	-2.36037667484575	1983	2846	3130	3130	0.633546325878594	0.90926517571885	1.20921590258984e-156	0	0	0
GADD45G	28.9593735097085	4.50331843389366	6.43067416502227	2.68496999160457	1435	446	3130	3130	0.458466453674121	0.142492012779553	1.25111807175888e-169	8.08491925942534e-176	0	0
HEMGN	1.89395496837932	14.0651739412751	0.134655637839031	-2.89265346020459	358	1279	3130	3130	0.114376996805112	0.408626198083067	2.32357914292758e-161	6.1478544282364e-170	0	0
FAM171A1	6.17438292763257	0.195673948893702	31.5544453543315	4.97977135964762	1032	87	3130	3130	0.329712460063898	0.0277955271565495	1.05430212230614e-243	1.10287349565198e-215	0	0
HBD	100.99440121943	29.2029740633884	3.45836013141026	1.79008810979769	1967	860	3130	3130	0.628434504792332	0.274760383386581	1.46654503782026e-177	1.64294782411452e-188	0	0
HBG1	103.099131945595	0.804625094815572	128.133130087406	7.00149973675115	1273	153	3130	3130	0.406709265175719	0.0488817891373802	7.46871180467875e-277	9.14879594335978e-256	0	0
HBG2	46.9035283287581	0.360229010000163	130.204750385697	7.02463827447541	1055	130	3130	3130	0.337060702875399	0.0415335463258786	2.7385728060924e-217	1.65921929011628e-200	0	0
LMO2	11.7853169218957	35.8820317990388	0.328446198027487	-1.60627102935025	1657	2603	3130	3130	0.529392971246006	0.831629392971246	4.54478240067751e-149	1.66449704814364e-248	0	0
MDK	3.75011878613066	14.6100933583686	0.256680001567726	-1.96195719773906	712	1783	3130	3130	0.227476038338658	0.569648562300319	3.63649330235509e-172	4.54300282669203e-199	0	0
SORL1	6.44854113303776	27.9869052926029	0.230412797185623	-2.11770724823074	594	1814	3130	3130	0.189776357827476	0.579552715654952	5.88527407069223e-228	1.34767715948019e-247	0	0
LAG3	0.376103654884462	12.8165369564642	0.0293451855335047	-5.09073236026161	55	956	3130	3130	0.0175718849840256	0.305431309904153	6.02388363788769e-247	3.8958176894811e-212	0	0
ETV6	13.9226059680259	48.3779695628645	0.287788141871771	-1.79692094692048	1878	2624	3130	3130	0.6	0.838338658146965	8.19714501529236e-100	1.48127897073378e-231	0	0
PCDH9	2.10312889300313	27.3927290558221	0.0767769026852814	-3.70318382926057	331	1421	3130	3130	0.105750798722045	0.453993610223642	2.54169593674093e-218	4.00798442827724e-231	0	0
